,Date,Open,High,Low,Close,Volume,Market Cap
32,2021-04-07,2e-08,2e-08,2e-08,2e-08,11253.1,0
33,2021-04-06,2e-08,2e-08,2e-08,2e-08,13334.98,0
34,2021-04-05,2e-08,2e-08,2e-08,2e-08,31395.61,0
35,2021-04-04,2e-08,2e-08,2e-08,2e-08,19293.42,0
36,2021-04-03,2e-08,3e-08,2e-08,2e-08,65597.15,0
37,2021-04-02,2e-08,2e-08,2e-08,2e-08,11372.98,0
38,2021-04-01,2e-08,2e-08,2e-08,2e-08,16351.48,0
39,2021-03-31,2e-08,2e-08,2e-08,2e-08,11218.99,0
40,2021-03-30,2e-08,2e-08,2e-08,2e-08,5999.86,0
41,2021-03-29,2e-08,2e-08,2e-08,2e-08,10437.01,0
42,2021-03-28,2e-08,2e-08,2e-08,2e-08,19928.31,0
43,2021-03-27,2e-08,2e-08,2e-08,2e-08,10259.54,0
44,2021-03-26,2e-08,2e-08,2e-08,2e-08,42494.61,0
45,2021-03-25,2e-08,2e-08,2e-08,2e-08,12668.09,0
46,2021-03-24,2e-08,2e-08,2e-08,2e-08,14088.07,0
47,2021-03-23,2e-08,2e-08,2e-08,2e-08,18502.49,0
48,2021-03-22,2e-08,2e-08,2e-08,2e-08,21343.88,0
49,2021-03-21,2e-08,2e-08,2e-08,2e-08,13875.03,0
50,2021-03-20,3e-08,3e-08,2e-08,2e-08,16880.88,0
51,2021-03-19,3e-08,3e-08,2e-08,3e-08,63612.18,0
52,2021-03-18,3e-08,4e-08,2e-08,3e-08,92892.97,0
53,2021-03-17,3e-08,3e-08,2e-08,3e-08,131825.74,0
54,2021-03-16,4e-08,5e-08,3e-08,3e-08,160527.67,0
55,2021-03-15,3e-08,5e-08,2e-08,4e-08,336326.41,0
56,2021-03-14,2e-08,4e-08,1e-08,3e-08,455483.39,0
57,2021-03-13,1e-08,3e-08,1e-08,2e-08,298084.7,0
58,2021-03-12,1e-08,1e-08,1e-08,1e-08,10179.89,0
59,2021-03-11,1e-08,2e-08,1e-08,1e-08,75033.73,0
60,2021-03-10,2e-08,2e-08,1e-08,1e-08,22056.99,0
61,2021-03-09,2e-08,2e-08,1e-08,2e-08,55542.88,0
62,2021-03-08,2e-08,3e-08,2e-08,2e-08,89489.94,0
63,2021-03-07,2e-08,3e-08,2e-08,2e-08,183910.78,0
64,2021-03-06,2e-08,3e-08,2e-08,2e-08,92185.05,0
65,2021-03-05,2e-08,3e-08,2e-08,2e-08,69119.11,0
66,2021-03-04,3e-08,3e-08,2e-08,2e-08,178015.07,0
67,2021-03-03,2e-08,3e-08,2e-08,3e-08,124562.67,0
68,2021-03-02,2e-08,3e-08,2e-08,2e-08,155032.52,0
69,2021-03-01,4e-08,5e-08,1e-08,2e-08,564511.01,0
70,2021-02-28,3e-08,9e-08,2e-08,4e-08,3781526.18,0
71,2021-02-27,0.0,4e-08,0.0,3e-08,2107549.67,0
72,2021-02-26,0.0,0.0,0.0,0.0,252.22,0
73,2021-02-25,0.0,0.0,0.0,0.0,6760.32,0
74,2021-02-24,0.0,0.0,0.0,0.0,4494.67,0
75,2021-02-23,0.0,0.0,0.0,0.0,383.46,0
76,2021-02-22,0.0,0.0,0.0,0.0,3023.6,0
77,2021-02-21,0.0,0.0,0.0,0.0,6397.83,0
78,2021-02-20,0.0,1e-08,0.0,0.0,1559.15,0
79,2021-02-19,1e-08,1e-08,0.0,0.0,2913.48,0
80,2021-02-18,0.0,1e-08,0.0,1e-08,1256.42,0
81,2021-02-17,0.0,1e-08,0.0,0.0,11594.35,0
82,2021-02-16,1e-08,1e-08,0.0,0.0,6897.47,0
83,2021-02-15,1e-08,1e-08,1e-08,1e-08,5331.94,0
84,2021-02-14,1e-08,1e-08,1e-08,1e-08,3441.87,0
85,2021-02-13,1e-08,1e-08,1e-08,1e-08,15560.81,0
86,2021-02-12,1e-08,1e-08,1e-08,1e-08,17183.67,0
87,2021-02-11,1e-08,1e-08,1e-08,1e-08,12036.98,0
88,2021-02-10,1e-08,1e-08,1e-08,1e-08,29791.76,0
89,2021-02-09,1e-08,1e-08,1e-08,1e-08,36921.8,0
90,2021-02-08,1e-08,2e-08,1e-08,1e-08,169126.96,0
91,2021-02-07,1e-08,1e-08,1e-08,1e-08,26922.12,0
92,2021-02-06,1e-08,1e-08,1e-08,1e-08,44978.62,0
93,2021-02-05,1e-08,1e-08,1e-08,1e-08,93182.86,0
94,2021-02-04,1e-08,1e-08,1e-08,1e-08,135231.09,0
95,2021-02-03,1e-08,2e-08,1e-08,1e-08,346672.16,0
96,2021-02-02,0.0,3e-08,0.0,1e-08,1902924.89,0
