,Date,Open,High,Low,Close,Volume,Market Cap
0,2021-05-09,4e-08,6e-08,4e-08,6e-08,158674.94,0
1,2021-05-08,5e-08,5e-08,4e-08,4e-08,133234.99,0
2,2021-05-07,6e-08,6e-08,5e-08,5e-08,114248.9,0
3,2021-05-06,5e-08,6e-08,4e-08,6e-08,180515.05,0
4,2021-05-05,8e-08,9e-08,4e-08,5e-08,644787.43,0
5,2021-05-04,1.1e-07,1.7e-07,5e-08,8e-08,3124914.04,0
6,2021-05-03,1e-08,1.2e-07,1e-08,1.1e-07,3028261.63,0
