,Date,Open,High,Low,Close,Volume,Market Cap
32,2021-04-07,6e-08,6e-08,5e-08,6e-08,835693.93,0.0
33,2021-04-06,5e-08,6e-08,5e-08,6e-08,1294612.4,0.0
34,2021-04-05,4e-08,5e-08,4e-08,5e-08,1161737.83,0.0
35,2021-04-04,5e-08,5e-08,4e-08,4e-08,1264328.43,0.0
36,2021-04-03,5e-08,5e-08,4e-08,5e-08,812223.57,0.0
37,2021-04-02,5e-08,5e-08,4e-08,5e-08,1253052.82,0.0
38,2021-04-01,6e-08,6e-08,5e-08,5e-08,1238056.06,0.0
39,2021-03-31,6e-08,6e-08,5e-08,6e-08,1022749.93,0.0
40,2021-03-30,6e-08,7e-08,6e-08,6e-08,941403.72,0.0
41,2021-03-29,6e-08,7e-08,5e-08,6e-08,2342924.03,0.0
42,2021-03-28,4e-08,6e-08,4e-08,6e-08,1143576.76,0.0
43,2021-03-27,4e-08,4e-08,4e-08,4e-08,514844.75,0.0
44,2021-03-26,4e-08,5e-08,4e-08,4e-08,722333.3,0.0
45,2021-03-25,5e-08,5e-08,4e-08,4e-08,602384.98,0.0
46,2021-03-24,4e-08,5e-08,4e-08,5e-08,539037.11,0.0
47,2021-03-23,5e-08,5e-08,4e-08,4e-08,900688.48,0.0
48,2021-03-22,6e-08,6e-08,4e-08,5e-08,1425544.29,0.0
49,2021-03-21,6e-08,7e-08,5e-08,6e-08,1833105.03,0.0
50,2021-03-20,6e-08,7e-08,6e-08,6e-08,1165955.84,0.0
51,2021-03-19,7e-08,8e-08,6e-08,6e-08,2396973.63,0.0
52,2021-03-18,7e-08,7e-08,6e-08,7e-08,1423540.73,0.0
53,2021-03-17,6e-08,8e-08,5e-08,7e-08,3220467.43,0.0
54,2021-03-16,9e-08,9e-08,6e-08,6e-08,5609680.59,0.0
55,2021-03-15,5e-08,1e-07,5e-08,9e-08,11569430.99,0.0
56,2021-03-14,2e-08,8e-08,2e-08,5e-08,226957.58,0.0
57,2021-03-13,2e-08,3e-08,2e-08,2e-08,1283594.97,0.0
58,2021-03-12,2e-08,2e-08,1e-08,2e-08,475256.92,0.0
59,2021-03-11,2e-08,2e-08,2e-08,2e-08,377978.89,0.0
60,2021-03-10,2e-08,2e-08,2e-08,2e-08,310950.37,0.0
61,2021-03-09,2e-08,3e-08,2e-08,2e-08,725263.68,0.0
62,2021-03-08,2e-08,2e-08,2e-08,2e-08,545662.04,0.0
63,2021-03-07,2e-08,2e-08,2e-08,2e-08,607173.15,0.0
64,2021-03-06,2e-08,2e-08,2e-08,2e-08,479870.67,0.0
